name,category,source_layer,source_head,n,logit_rel_percent_median,logit_rel_percent_p95,logit_rel_percent_max,kl_median,abs_target_logit_delta_median,top1_preservation_rate,top1_change_rate
head_L21H13_native_control,head_exact,21,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L21H13_program,head_exact,21,13,64,0.07232255884446204,0.13843127992004148,0.1754861557856202,5.547764885704964e-06,0.0,1.0,0.0
head_L21H13_qk_off,head_intervention,21,13,64,6.05754442512989,8.64523634314537,10.140608996152878,0.003921481315046549,0.109375,0.921875,0.078125
head_L21H13_vo_off,head_intervention,21,13,64,0.9338103234767914,2.1793240681290618,3.5665269941091537,0.0001488449634052813,0.015625,0.984375,0.015625
head_L22H00_native_control,head_exact,22,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H00_program,head_exact,22,0,64,0.06004665629006922,0.1216555468272417,0.24565972853451967,4.892237484455109e-06,0.0,1.0,0.0
head_L22H00_qk_off,head_intervention,22,0,64,4.78266105055809,8.08975704014301,11.545943468809128,0.00219160970300436,0.0625,0.96875,0.03125
head_L22H00_vo_off,head_intervention,22,0,64,4.952552169561386,8.491252027451992,11.332859843969345,0.002902152482420206,0.046875,0.953125,0.046875
head_L22H01_native_control,head_exact,22,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H01_program,head_exact,22,1,64,0.060654751723632216,0.1307743741199374,0.14396682381629944,4.308276402298361e-06,0.0,1.0,0.0
head_L22H01_qk_off,head_intervention,22,1,64,4.5664045959711075,6.594340093433857,9.65505763888359,0.0033632812555879354,0.046875,0.96875,0.03125
head_L22H01_vo_off,head_intervention,22,1,64,3.0107762664556503,7.067781370133154,8.568844944238663,0.0014721306506544352,0.03125,0.96875,0.03125
head_L22H02_native_control,head_exact,22,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H02_program,head_exact,22,2,64,0.06539473542943597,0.1290134101873262,0.23333681747317314,4.742689270642586e-06,0.0,1.0,0.0
head_L22H02_qk_off,head_intervention,22,2,64,4.282927513122559,7.198898717761039,9.567642211914062,0.0027809725143015385,0.0546875,0.921875,0.078125
head_L22H02_vo_off,head_intervention,22,2,64,3.4245245158672333,6.954857856035232,9.135307371616364,0.0021376304794102907,0.03125,1.0,0.0
head_L22H03_native_control,head_exact,22,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H03_program,head_exact,22,3,64,0.06372697534970939,0.13797393359709528,0.16520748613402247,4.988720775145339e-06,0.0,1.0,0.0
head_L22H03_qk_off,head_intervention,22,3,64,4.327887296676636,7.38371111452579,9.879431128501892,0.002834829268977046,0.046875,0.9375,0.0625
head_L22H03_vo_off,head_intervention,22,3,64,3.398599475622177,5.644960831850767,8.926434814929962,0.001789224799722433,0.03125,0.984375,0.015625
head_L22H04_native_control,head_exact,22,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H04_program,head_exact,22,4,64,0.06460294825956225,0.13168658537324512,0.21544520277529955,4.33210925621097e-06,0.0,1.0,0.0
head_L22H04_qk_off,head_intervention,22,4,64,3.5996120423078537,5.621450152248144,7.969850301742554,0.0026056934148073196,0.0546875,1.0,0.0
head_L22H04_vo_off,head_intervention,22,4,64,3.7821371108293533,6.562604419887066,10.592560470104218,0.002362056402489543,0.046875,0.984375,0.015625
head_L22H05_native_control,head_exact,22,5,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H05_program,head_exact,22,5,64,0.06530461250804365,0.12159653706476091,0.15937112038955092,3.0271257855929434e-06,0.0,1.0,0.0
head_L22H05_qk_off,head_intervention,22,5,64,3.9655018597841263,7.220366373658179,9.337405115365982,0.002525873016566038,0.0546875,0.96875,0.03125
head_L22H05_vo_off,head_intervention,22,5,64,3.102260082960129,6.214234773069619,9.760681539773941,0.0013807950308546424,0.046875,0.984375,0.015625
head_L22H06_native_control,head_exact,22,6,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H06_program,head_exact,22,6,64,0.06257261848077178,0.12928773823659856,0.1442551612854004,3.70757720702386e-06,0.0,1.0,0.0
head_L22H06_qk_off,head_intervention,22,6,64,6.367458403110504,11.044216230511662,15.106256306171417,0.005752033554017544,0.09375,0.890625,0.109375
head_L22H06_vo_off,head_intervention,22,6,64,6.031995266675949,10.89073117822408,13.99143934249878,0.0040215421468019485,0.078125,0.9375,0.0625
head_L22H07_native_control,head_exact,22,7,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H07_program,head_exact,22,7,64,0.06658734637312591,0.16046299773734063,0.17874211771413684,4.667436314775841e-06,0.0,1.0,0.0
head_L22H07_qk_off,head_intervention,22,7,64,4.31741401553154,6.600169651210306,9.394451230764389,0.005113691557198763,0.078125,0.921875,0.078125
head_L22H07_vo_off,head_intervention,22,7,64,3.718661516904831,7.172958273440592,9.345636516809464,0.002701014978811145,0.0625,0.953125,0.046875
head_L22H08_native_control,head_exact,22,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H08_program,head_exact,22,8,64,0.06885953480377793,0.1491044141585007,0.2159329131245613,5.078690264781471e-06,0.0,1.0,0.0
head_L22H08_qk_off,head_intervention,22,8,64,4.560118168592453,7.3233608156442624,10.104511678218842,0.00570135610178113,0.078125,0.921875,0.078125
head_L22H08_vo_off,head_intervention,22,8,64,3.5269077867269516,6.463928036391733,9.172695875167847,0.002911974210292101,0.046875,0.984375,0.015625
head_L22H09_native_control,head_exact,22,9,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H09_program,head_exact,22,9,64,0.06184740923345089,0.130244773463346,0.2088654786348343,4.709509084932506e-06,0.0,1.0,0.0
head_L22H09_qk_off,head_intervention,22,9,64,4.395968466997147,7.384194321930408,9.757740795612335,0.003373191226273775,0.0546875,0.921875,0.078125
head_L22H09_vo_off,head_intervention,22,9,64,3.211817890405655,6.087186541408299,9.520325809717178,0.0015087610809132457,0.046875,0.984375,0.015625
head_L22H10_native_control,head_exact,22,10,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H10_program,head_exact,22,10,64,0.06108953966759145,0.11750090518034992,0.20243986509740353,3.5725568068301072e-06,0.0,1.0,0.0
head_L22H10_qk_off,head_intervention,22,10,64,5.044841021299362,8.371820747852325,11.447279155254364,0.004848996177315712,0.046875,0.9375,0.0625
head_L22H10_vo_off,head_intervention,22,10,64,4.027135670185089,7.717697024345394,11.331845819950104,0.003306327387690544,0.046875,0.96875,0.03125
head_L22H11_native_control,head_exact,22,11,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H11_program,head_exact,22,11,64,0.0643144070636481,0.11123883712571112,0.13253664365038276,4.2303072405047715e-06,0.0,1.0,0.0
head_L22H11_qk_off,head_intervention,22,11,64,4.506309330463409,7.420528680086131,10.309318453073502,0.00229625403881073,0.046875,0.96875,0.03125
head_L22H11_vo_off,head_intervention,22,11,64,3.470243141055107,6.415361035615201,10.242440551519394,0.0016297128750011325,0.046875,0.96875,0.03125
head_L22H12_native_control,head_exact,22,12,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H12_program,head_exact,22,12,64,0.06399293197318912,0.1255009393207729,0.18092767568305135,4.593712219502777e-06,0.0,1.0,0.0
head_L22H12_qk_off,head_intervention,22,12,64,5.591233447194099,8.56143310666084,10.070158541202545,0.011551864445209503,0.0625,0.9375,0.0625
head_L22H12_vo_off,head_intervention,22,12,64,4.361501336097717,7.31301676481962,10.119874775409698,0.008586720563471317,0.046875,0.9375,0.0625
head_L22H13_native_control,head_exact,22,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L22H13_program,head_exact,22,13,64,0.060557795222848654,0.09737621148815377,0.16520627541467547,4.487138539843727e-06,0.0,1.0,0.0
head_L22H13_qk_off,head_intervention,22,13,64,3.8165275007486343,6.724409237504003,8.057034760713577,0.0021946406923234463,0.03125,0.984375,0.015625
head_L22H13_vo_off,head_intervention,22,13,64,2.9394015669822693,5.14374546706676,8.093991130590439,0.0013923626393079758,0.03125,0.96875,0.03125
head_L23H00_native_control,head_exact,23,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H00_program,head_exact,23,0,64,0.03341494302731007,0.07475873571820556,0.1028094906359911,1.045844783220673e-06,0.0,1.0,0.0
head_L23H00_qk_off,head_intervention,23,0,64,2.728302963078022,4.674778729677199,5.165540799498558,0.0008876303327269852,0.0390625,0.96875,0.03125
head_L23H00_vo_off,head_intervention,23,0,64,5.389255657792091,7.975192405283448,9.529492259025574,0.005692743696272373,0.15625,0.921875,0.078125
head_L23H01_native_control,head_exact,23,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H01_program,head_exact,23,1,64,0.029520440148189664,0.05364594777347518,0.07849156390875578,6.689670044579543e-07,0.0,1.0,0.0
head_L23H01_qk_off,head_intervention,23,1,64,6.862349808216095,14.590472057461726,15.953649580478668,0.016185207292437553,0.28125,0.90625,0.09375
head_L23H01_vo_off,head_intervention,23,1,64,11.017776280641556,20.958852842450135,26.296555995941162,0.022916171699762344,0.5234375,0.859375,0.140625
head_L23H02_native_control,head_exact,23,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H02_program,head_exact,23,2,64,0.030012475326657295,0.05790054536191745,0.10740117868408561,5.764804882346652e-07,0.0,1.0,0.0
head_L23H02_qk_off,head_intervention,23,2,64,1.8801582977175713,3.9190033823251706,4.583502188324928,0.0005142813897691667,0.03125,0.984375,0.015625
head_L23H02_vo_off,head_intervention,23,2,64,4.572323709726334,7.608411498367782,9.42225456237793,0.0037301552947610617,0.1328125,0.9375,0.0625
head_L23H03_native_control,head_exact,23,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H03_program,head_exact,23,3,64,0.03191837458871305,0.06619394378503783,0.08401945233345032,7.35042021915433e-07,0.0,1.0,0.0
head_L23H03_qk_off,head_intervention,23,3,64,2.434515953063965,4.496558066457508,5.132636055350304,0.0009541978943161666,0.03125,0.984375,0.015625
head_L23H03_vo_off,head_intervention,23,3,64,4.106773063540459,7.191687263548373,8.79293754696846,0.0034361276775598526,0.140625,0.953125,0.046875
head_L23H04_native_control,head_exact,23,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H04_program,head_exact,23,4,64,0.03336547815706581,0.08036164450459178,0.10492238216102123,9.052482710103504e-07,0.0,1.0,0.0
head_L23H04_qk_off,head_intervention,23,4,64,3.619741275906563,5.419789869338273,6.051212549209595,0.0015255259349942207,0.046875,0.9375,0.0625
head_L23H04_vo_off,head_intervention,23,4,64,5.595081672072411,7.879170775413513,9.187841415405273,0.005347171798348427,0.125,0.953125,0.046875
head_L23H05_native_control,head_exact,23,5,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H05_program,head_exact,23,5,64,0.032785171060822904,0.0631016842089593,0.10266327299177647,9.146406227955595e-07,0.0,1.0,0.0
head_L23H05_qk_off,head_intervention,23,5,64,2.9966887086629868,5.503400564193724,5.950965732336044,0.0030847499147057533,0.046875,0.9375,0.0625
head_L23H05_vo_off,head_intervention,23,5,64,4.845094308257103,6.9352274015545845,8.14003124833107,0.00794027466326952,0.125,0.9375,0.0625
head_L23H06_native_control,head_exact,23,6,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H06_program,head_exact,23,6,64,0.030445377342402935,0.05715451203286647,0.10979489888995886,6.803995233894966e-07,0.0,1.0,0.0
head_L23H06_qk_off,head_intervention,23,6,64,3.32205668091774,4.840810094028711,5.890476703643799,0.001963929971680045,0.046875,0.9375,0.0625
head_L23H06_vo_off,head_intervention,23,6,64,4.331305995583534,6.472477689385414,8.421213179826736,0.004557773005217314,0.109375,0.9375,0.0625
head_L23H07_native_control,head_exact,23,7,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H07_program,head_exact,23,7,64,0.0299807550618425,0.05662261915858833,0.0922765233553946,7.944142907945206e-07,0.0,1.0,0.0
head_L23H07_qk_off,head_intervention,23,7,64,3.868873044848442,8.500082083046426,12.539848685264587,0.0018978170119225979,0.046875,0.953125,0.046875
head_L23H07_vo_off,head_intervention,23,7,64,3.708849847316742,7.612845227122305,12.972190976142883,0.0015909947687759995,0.03125,0.984375,0.015625
head_L23H08_native_control,head_exact,23,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H08_program,head_exact,23,8,64,0.030827810405753553,0.0610686323489062,0.11984755983576179,8.256449177679315e-07,0.0,1.0,0.0
head_L23H08_qk_off,head_intervention,23,8,64,3.744560480117798,7.0043424144387245,11.419611424207687,0.002208871301263571,0.03125,0.984375,0.015625
head_L23H08_vo_off,head_intervention,23,8,64,3.7769336253404617,6.807212494313714,12.163951247930527,0.0019081695936620235,0.046875,0.96875,0.03125
head_L23H09_native_control,head_exact,23,9,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H09_program,head_exact,23,9,64,0.03339670074637979,0.05427095573395487,0.10410711402073503,6.631385076616425e-07,0.0,1.0,0.0
head_L23H09_qk_off,head_intervention,23,9,64,3.7561237812042236,7.22133291885256,11.154667288064957,0.002317138249054551,0.03125,0.96875,0.03125
head_L23H09_vo_off,head_intervention,23,9,64,3.9091091603040695,7.628878913819787,11.669549345970154,0.0015857311664149165,0.03125,0.984375,0.015625
head_L23H10_native_control,head_exact,23,10,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H10_program,head_exact,23,10,64,0.03163699293509126,0.06880999484565108,0.106667703948915,8.205242920666933e-07,0.0,1.0,0.0
head_L23H10_qk_off,head_intervention,23,10,64,4.0383294224739075,7.986198700964443,10.887769609689713,0.0031075794249773026,0.03125,0.953125,0.046875
head_L23H10_vo_off,head_intervention,23,10,64,4.526960477232933,8.41813653707504,12.99700140953064,0.0018532510148361325,0.03125,0.96875,0.03125
head_L23H11_native_control,head_exact,23,11,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H11_program,head_exact,23,11,64,0.030329407309181988,0.06214595458004622,0.09445964824408293,9.063338097803353e-07,0.0,1.0,0.0
head_L23H11_qk_off,head_intervention,23,11,64,3.531758114695549,6.016780361533164,10.687672346830368,0.0017294883728027344,0.046875,0.96875,0.03125
head_L23H11_vo_off,head_intervention,23,11,64,3.5568904131650925,5.923995766788721,11.266420781612396,0.0015078795840963721,0.03125,0.96875,0.03125
head_L23H12_native_control,head_exact,23,12,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H12_program,head_exact,23,12,64,0.0316664605634287,0.09166751435259352,0.14457140350714326,7.600522167194868e-07,0.0,1.0,0.0
head_L23H12_qk_off,head_intervention,23,12,64,3.4286659210920334,6.116734445095061,10.305839776992798,0.0022584078833460808,0.046875,0.96875,0.03125
head_L23H12_vo_off,head_intervention,23,12,64,3.1012089923024178,6.010549552738666,10.550393909215927,0.0013519048225134611,0.046875,0.96875,0.03125
head_L23H13_native_control,head_exact,23,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L23H13_program,head_exact,23,13,64,0.0335708144120872,0.07631361513631417,0.11235816637054086,1.2994363487450755e-06,0.0,1.0,0.0
head_L23H13_qk_off,head_intervention,23,13,64,4.042134061455727,7.874706201255316,11.576621234416962,0.001773964031599462,0.03515625,0.96875,0.03125
head_L23H13_vo_off,head_intervention,23,13,64,4.049815610051155,7.351154722273347,11.259380728006363,0.0019569918513298035,0.046875,0.953125,0.046875
layer_00_attention_native_control,layer_exact,0,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_00_attention_program,layer_exact,0,,64,0.2550728153437376,0.4388929228298365,0.8622320368885994,3.513645424391143e-05,0.0078125,1.0,0.0
layer_00_full_native_control,layer_exact,0,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_00_full_off,layer_intervention,0,,64,109.22611951828003,131.90213084220886,156.62416219711304,8.173779487609863,13.5546875,0.03125,0.96875
layer_00_full_program,layer_exact,0,,64,0.24104244075715542,0.532878297381103,1.0132074356079102,2.737791510298848e-05,0.0,1.0,0.0
layer_00_mlp_native_control,layer_exact,0,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_00_mlp_off,layer_intervention,0,,64,99.50833320617676,135.42414188385007,156.40735626220703,8.460264205932617,12.1328125,0.046875,0.953125
layer_00_mlp_program,layer_exact,0,,64,0.24288943968713284,0.48817627364769567,0.813536811619997,2.6989038815372624e-05,0.0078125,1.0,0.0
layer_00_qk_off_all_heads,layer_intervention,0,,64,32.70470201969147,60.77171146869659,97.97419309616089,0.6123796105384827,1.828125,0.5,0.5
layer_00_vo_off_all_heads,layer_intervention,0,,64,100.92569589614868,128.87643992900846,147.17941284179688,5.7900004386901855,6.34375,0.1875,0.8125
layer_01_attention_native_control,layer_exact,1,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_01_attention_program,layer_exact,1,,64,0.2074259566143155,0.38764301803894335,0.614444212988019,2.0793781004613265e-05,0.0,1.0,0.0
layer_01_full_native_control,layer_exact,1,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_01_full_off,layer_intervention,1,,64,79.64316010475159,123.37922096252439,167.96647310256958,3.9060070514678955,6.21875,0.140625,0.859375
layer_01_full_program,layer_exact,1,,64,0.21795742213726044,0.462073101662099,0.6684621330350637,2.7089092327514663e-05,0.0,1.0,0.0
layer_01_mlp_native_control,layer_exact,1,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_01_mlp_off,layer_intervention,1,,64,26.721349358558655,56.540878415107706,68.4521734714508,0.24455735087394714,0.953125,0.5625,0.4375
layer_01_mlp_program,layer_exact,1,,64,0.19184492994099855,0.33694049809128046,0.5190335214138031,2.465684519847855e-05,0.00390625,1.0,0.0
layer_01_qk_off_all_heads,layer_intervention,1,,64,10.53808405995369,27.56112739443779,40.37805497646332,0.0495322048664093,0.3984375,0.796875,0.203125
layer_01_vo_off_all_heads,layer_intervention,1,,64,90.05550742149353,150.9727883338928,182.66152143478394,3.543825149536133,5.4296875,0.1875,0.8125
layer_02_attention_native_control,layer_exact,2,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_02_attention_program,layer_exact,2,,64,0.18445819150656462,0.2888245868962257,0.4175451584160328,2.369796493439935e-05,0.0,1.0,0.0
layer_02_full_native_control,layer_exact,2,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_02_full_off,layer_intervention,2,,64,71.05246186256409,105.55978953838347,158.04214477539062,4.052657604217529,3.625,0.21875,0.78125
layer_02_full_program,layer_exact,2,,64,0.19423665944486856,0.3454518411308525,0.4296748898923397,2.296904676768463e-05,0.0,1.0,0.0
layer_02_mlp_native_control,layer_exact,2,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_02_mlp_off,layer_intervention,2,,64,86.16180419921875,124.30449068546292,152.61917114257812,4.73063850402832,3.53125,0.171875,0.828125
layer_02_mlp_program,layer_exact,2,,64,0.17914656782522798,0.32218272099271417,0.3491098992526531,1.9245739167672582e-05,0.0,0.984375,0.015625
layer_02_qk_off_all_heads,layer_intervention,2,,64,11.371570080518723,31.687725335359566,55.88815212249756,0.05116783455014229,0.421875,0.8125,0.1875
layer_02_vo_off_all_heads,layer_intervention,2,,64,15.668441355228424,41.75841182470319,133.5753083229065,0.09650088846683502,0.671875,0.734375,0.265625
layer_03_attention_native_control,layer_exact,3,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_03_attention_program,layer_exact,3,,64,0.1845426275394857,0.3353040071669966,0.4033094737678766,1.8403154172119685e-05,0.0,1.0,0.0
layer_03_full_native_control,layer_exact,3,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_03_full_off,layer_intervention,3,,64,25.469350814819336,44.933149069547646,69.64802145957947,0.2749834656715393,0.9375,0.640625,0.359375
layer_03_full_program,layer_exact,3,,64,0.18564494093880057,0.31679389416240156,0.47399187460541725,1.557136965857353e-05,0.0,1.0,0.0
layer_03_mlp_native_control,layer_exact,3,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_03_mlp_off,layer_intervention,3,,64,22.904931008815765,46.62140414118766,56.89893960952759,0.1776244044303894,0.78125,0.625,0.375
layer_03_mlp_program,layer_exact,3,,64,0.19012896809726954,0.32720926101319475,0.45921686105430126,1.745137524267193e-05,0.0,1.0,0.0
layer_03_qk_off_all_heads,layer_intervention,3,,64,14.233601093292236,25.111733824014657,33.05243253707886,0.0827149897813797,0.53125,0.796875,0.203125
layer_03_vo_off_all_heads,layer_intervention,3,,64,8.349865674972534,23.152160644531225,33.22630524635315,0.05138252303004265,0.21875,0.859375,0.140625
layer_04_attention_native_control,layer_exact,4,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_04_attention_program,layer_exact,4,,64,0.17552387434989214,0.30356934177689243,0.38595921359956264,1.6619091184111312e-05,0.0,1.0,0.0
layer_04_full_native_control,layer_exact,4,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_04_full_off,layer_intervention,4,,64,27.14231014251709,44.23184275627135,62.61599063873291,0.33882638812065125,1.09375,0.734375,0.265625
layer_04_full_program,layer_exact,4,,64,0.16942535294219851,0.29180553043261165,0.4201287869364023,1.3887709428672679e-05,0.0,1.0,0.0
layer_04_mlp_native_control,layer_exact,4,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_04_mlp_off,layer_intervention,4,,64,23.96741807460785,39.88005205988882,68.86951327323914,0.2411264181137085,0.875,0.734375,0.265625
layer_04_mlp_program,layer_exact,4,,64,0.16899469774216413,0.27633959194645275,0.48200334422290325,1.665747186052613e-05,0.0,1.0,0.0
layer_04_qk_off_all_heads,layer_intervention,4,,64,14.485985040664673,29.443251639604565,36.0568642616272,0.09195040911436081,0.4375,0.75,0.25
layer_04_vo_off_all_heads,layer_intervention,4,,64,12.076445668935776,26.30257681012153,46.992090344429016,0.07583282142877579,0.546875,0.78125,0.21875
layer_05_attention_native_control,layer_exact,5,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_05_attention_program,layer_exact,5,,64,0.17534204525873065,0.31925235292874277,0.36902602296322584,1.7643789760768414e-05,0.0,1.0,0.0
layer_05_full_native_control,layer_exact,5,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_05_full_off,layer_intervention,5,,64,28.856155276298523,64.10247981548306,81.4724326133728,0.4548913836479187,1.203125,0.53125,0.46875
layer_05_full_program,layer_exact,5,,64,0.1624150318093598,0.2662661508657038,0.431816466152668,1.7628324712859467e-05,0.0,1.0,0.0
layer_05_mlp_native_control,layer_exact,5,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_05_mlp_off,layer_intervention,5,,64,25.116130709648132,53.40483576059337,68.61758828163147,0.32900160551071167,1.328125,0.53125,0.46875
layer_05_mlp_program,layer_exact,5,,64,0.1564448932185769,0.316055305302143,0.4192698746919632,1.4615899999625981e-05,0.0,1.0,0.0
layer_05_qk_off_all_heads,layer_intervention,5,,64,10.309965163469315,23.564127907156934,35.85649132728577,0.05107475817203522,0.2578125,0.84375,0.15625
layer_05_vo_off_all_heads,layer_intervention,5,,64,10.451731085777283,23.636100739240646,38.55430781841278,0.053197044879198074,0.3125,0.796875,0.203125
layer_06_attention_native_control,layer_exact,6,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_06_attention_program,layer_exact,6,,64,0.1492567011155188,0.24036761838942766,0.3447039285674691,1.8272237866767682e-05,0.0,1.0,0.0
layer_06_full_native_control,layer_exact,6,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_06_full_off,layer_intervention,6,,64,24.662519991397858,44.22060698270796,50.92533230781555,0.2156897634267807,1.015625,0.59375,0.40625
layer_06_full_program,layer_exact,6,,64,0.17086531734094024,0.281507713953033,0.3787222318351269,1.744255678204354e-05,0.0,1.0,0.0
layer_06_mlp_native_control,layer_exact,6,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_06_mlp_off,layer_intervention,6,,64,22.54270315170288,47.10860505700111,57.63433575630188,0.2217739075422287,0.9375,0.65625,0.34375
layer_06_mlp_program,layer_exact,6,,64,0.17012699972838163,0.27454996830783773,0.41073556058108807,1.5378507669083774e-05,0.0,1.0,0.0
layer_06_qk_off_all_heads,layer_intervention,6,,64,10.678374767303467,20.290021076798435,31.614089012145996,0.041826434433460236,0.25,0.828125,0.171875
layer_06_vo_off_all_heads,layer_intervention,6,,64,8.764449506998062,18.321966901421533,25.652483105659485,0.02756553702056408,0.25,0.828125,0.171875
layer_07_attention_native_control,layer_exact,7,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_07_attention_program,layer_exact,7,,64,0.16088492702692747,0.25344934081658715,0.3307332284748554,1.6596757632214576e-05,0.0,1.0,0.0
layer_07_full_native_control,layer_exact,7,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_07_full_off,layer_intervention,7,,64,22.56290465593338,44.36815202236175,69.67441439628601,0.17792879045009613,0.859375,0.671875,0.328125
layer_07_full_program,layer_exact,7,,64,0.161433732137084,0.30636740615591407,0.3475984325632453,1.7341120837954804e-05,0.0,1.0,0.0
layer_07_mlp_native_control,layer_exact,7,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_07_mlp_off,layer_intervention,7,,64,19.048653542995453,42.50324472784996,71.32878303527832,0.14678631722927094,0.6640625,0.734375,0.265625
layer_07_mlp_program,layer_exact,7,,64,0.1536182244308293,0.2689774031750857,0.33831214532256126,1.364429135719547e-05,0.0,1.0,0.0
layer_07_qk_off_all_heads,layer_intervention,7,,64,11.343909054994583,24.209098666906346,30.96945881843567,0.05801047757267952,0.28125,0.859375,0.140625
layer_07_vo_off_all_heads,layer_intervention,7,,64,8.855903148651123,22.467055991292,30.16788959503174,0.0362154059112072,0.265625,0.828125,0.171875
layer_08_attention_native_control,layer_exact,8,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_08_attention_program,layer_exact,8,,64,0.15430537750944495,0.2566206560004502,0.44613215140998363,1.173540840682108e-05,0.0,1.0,0.0
layer_08_full_native_control,layer_exact,8,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_08_full_off,layer_intervention,8,,64,16.08646661043167,41.42418786883354,69.28926110267639,0.1407528817653656,0.734375,0.671875,0.328125
layer_08_full_program,layer_exact,8,,64,0.1522294245660305,0.2734050364233553,0.4099437966942787,1.1436746717663482e-05,0.0,1.0,0.0
layer_08_mlp_native_control,layer_exact,8,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_08_mlp_off,layer_intervention,8,,64,14.833800494670868,34.459788352251046,75.97466707229614,0.10366697609424591,0.515625,0.71875,0.28125
layer_08_mlp_program,layer_exact,8,,64,0.15552311670035124,0.2577894029673188,0.3383726580068469,1.2132383744756225e-05,0.0,1.0,0.0
layer_08_qk_off_all_heads,layer_intervention,8,,64,14.474646747112274,23.53564701974392,29.62821125984192,0.1160181388258934,0.4609375,0.71875,0.28125
layer_08_vo_off_all_heads,layer_intervention,8,,64,11.91139966249466,29.565959125757207,39.79141414165497,0.10743044316768646,0.640625,0.6875,0.3125
layer_09_attention_native_control,layer_exact,9,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_09_attention_program,layer_exact,9,,64,0.1351278624497354,0.27121085324324656,0.5137957166880369,1.4761717466171831e-05,0.0,1.0,0.0
layer_09_full_native_control,layer_exact,9,,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_09_full_off,layer_intervention,9,,64,19.163580238819122,35.43296515941619,43.285539746284485,0.17662736773490906,0.46875,0.65625,0.34375
